gray_mean,gray_var,gray_maxP,gray_minP,gray_energy,gray_skewness,gray_kurtosis,gray_entropy,gray_Ca,wl_energy_x,wl_energy_y,wl_energy_z,wl_entropy_x,wl_entropy_y,wl_entropy_z,wl_SP_x,wl_SP_y,wl_SP_z,wl_SI_x,wl_SI_y,wl_SI_z,shape_volume,shape_area,shape_ball,shape_h10,shape_h11,shape_h12,shape_h13,shape_h14,shape_h15,shape_h16,shape_h20,shape_h21,shape_h22,shape_h23,shape_h24,shape_h25,shape_h26,shape_h30,shape_h31,shape_h32,shape_h33,shape_h34,shape_h35,shape_h36
173.72952029520295,944.5371728326139,208,51,0.02973046390980515,-1.6238234057547878,4.730124662001706,5.9245287931101425,0.66309963099631,-0.09770471360534322,0.9686799065999978,0.9686799065999978,-0.09770471360534322,-0.09770471360534322,-0.09770471360534322,98.48191433062523,0.9848191433062523,0.9848191433062523,1658.4884000000118,16.584884000000116,16.584884000000116,5420,3222.506,0.4630450517368102,0.0006667190562981929,3.5323413560373924e-08,1.5504454976955635e-11,3.7398133999963137e-13,-7.486318223102368e-25,-6.659063729745387e-17,-5.005229513004271e-25,0.0006975366293675943,6.556175094405926e-08,1.1243709619854907e-11,1.579960271365063e-12,5.44991055847148e-24,3.90372187805767e-16,3.826725540453312e-24,0.0006460898789496258,1.0487387740664891e-08,3.133894596915049e-12,2.474127872681633e-13,2.0602810280953103e-25,1.5309195813534434e-17,-7.081626118448784e-26
159.30196078431374,948.090519031142,193,48,0.023787432184202654,-1.1026926207780399,3.283162837183787,6.1173963090798456,0.38562091503267976,-0.027237801915122775,0.9783543035999978,0.9783543035999978,-0.027237801915122775,-0.027237801915122775,-0.027237801915122775,98.92057683654429,0.9892057683654428,0.9892057683654428,452.6650000000012,4.5266500000000125,4.5266500000000125,765,759.318,0.532722924560592,0.0006887915524962855,5.183329894839929e-08,2.4610553241760526e-11,5.279089822188754e-13,-1.0080556757392387e-24,-3.5597933592602846e-17,-1.6138691661800679e-24,0.0006801424551789268,3.397540385711966e-08,4.1923982450252573e-11,3.051960230466046e-13,-1.0203818701301178e-24,-5.593537535433404e-17,-3.880840153590077e-25,0.0006748160246246045,3.146854823950221e-08,3.083036295171909e-11,1.0079350994524028e-12,-3.7361456935350794e-24,-1.7432213746019004e-16,4.1965871224978214e-24
68.72448979591837,226.40368596418156,119,30,0.02655143690129114,0.04281488742935868,3.6512251062462724,5.5285489220258395,0.0,-0.018133726419846532,0.9795902795999978,0.9795902795999978,-0.018133726419846532,-0.018133726419846532,-0.018133726419846532,98.97499891583276,0.9897499891583276,0.9897499891583276,69.19520000000001,0.6919520000000001,0.6919520000000001,196,261.59,0.6237832386222382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.38433515482696,892.7429968712778,172,40,0.010666852465652068,0.15052880562308285,2.267622518337683,6.716781721939264,0.0,-0.023976348791043725,0.9788054411999977,0.9788054411999977,-0.023976348791043725,-0.023976348791043725,-0.023976348791043725,98.93751994207628,0.9893751994207628,0.9893751994207628,189.0034000000002,1.890034000000002,1.890034000000002,549,588.2239999999999,0.5512174369302969,0.001584900078000963,1.3543842624061906e-06,9.65624589946398e-10,7.979776462190288e-11,-1.732226285940563e-20,-8.739422862466157e-14,-1.3805760665429824e-20,0.0011785330210219967,8.308986803387667e-07,8.054511228855514e-11,5.266405483505057e-12,9.308284738699713e-23,-2.548467720443536e-15,-5.568048572217206e-23,0.001196078431372692,5.816993464049579e-07,8.684442630726298e-12,9.649380712112162e-13,2.7933164421821485e-24,-5.297699218732979e-16,3.8174259858190406e-33
64.1086956521739,662.2273156899811,174,29,0.01725827907302389,1.5177941317413663,5.620904595314911,6.177808767481866,0.0,-0.02166939122513587,0.9791133151999978,0.9791133151999978,-0.02166939122513587,-0.02166939122513587,-0.02166939122513587,98.952881431429,0.9895288143142901,0.9895288143142901,61.73520000000001,0.6173520000000001,0.6173520000000001,414,455.308,0.5899914763604581,0.0006740196078431372,9.386413879277201e-08,2.0705324733699707e-10,9.202366548310977e-13,-1.2702532513420934e-23,-2.8193524964188044e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007352941176470588,3.003652441368704e-07,0.0,0.0,0.0,0.0,0.0
172.80166714573153,692.1532481548015,214,34,0.017362417844644356,-1.6820746200189098,6.129397178725784,6.2846221825917805,0.5214141994826099,-0.0706741487021225,0.9725400745999977,0.9725400745999977,-0.0706741487021225,-0.0706741487021225,-0.0706741487021225,98.64088925661316,0.9864088925661316,0.9864088925661316,1807.2200000000064,18.072200000000063,18.072200000000063,3479,2474.5,0.4487105549591797,0.0007395484639050325,9.40412566664313e-08,4.52203051233898e-11,2.661698890883725e-12,1.9115141764908957e-23,5.132709014217342e-16,-2.2075752225863895e-23,0.0007190606855062062,1.1990065203336806e-07,1.84465418374673e-12,2.4275368963872446e-13,1.530156712654649e-25,6.98137865248766e-17,5.45396110799143e-26,0.0006572139226976243,1.0872247266701061e-08,6.351102515351964e-12,4.1099269930832246e-13,-6.333485388805808e-25,-3.436646720686969e-17,-1.9945211725583782e-25
60.73006134969325,238.2289736158681,105,26,0.019690616884338902,0.28493774584238074,2.560643188146159,5.870819328085753,0.0,-0.027793683897298513,0.9782850601999976,0.9782850601999976,-0.027793683897298513,-0.027793683897298513,-0.027793683897298513,98.9166015556765,0.989166015556765,0.989166015556765,61.34999999999999,0.6134999999999998,0.6134999999999998,815,762.146,0.5536275440702129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.82260596546311,289.34843716498796,137,22,0.02101934844702284,1.2352115094523433,5.517560028358697,5.8182900959943575,0.0,-0.024854752355250843,0.9786843683999976,0.9786843683999976,-0.024854752355250843,-0.024854752355250843,-0.024854752355250843,98.93447537173515,0.9893447537173514,0.9893447537173514,40.185199999999945,0.40185199999999943,0.40185199999999943,637,603.778,0.592970554978852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.47233536999322,3323.6894926451646,217,1,0.008877779206527645,0.03996431389196693,1.4003445585890297,7.186840218727407,0.28598099117447384,-0.11063059359824998,0.9672313421999977,0.9672313421999977,-0.11063059359824998,-0.11063059359824998,-0.11063059359824998,98.37769492264813,0.9837769492264813,0.9837769492264813,2340.1146000000117,23.401146000000118,23.401146000000118,5896,5540.052,0.2848887283009268,0.0008955871143757519,2.039873108313174e-07,1.4613914307743662e-10,2.6586788928690973e-11,1.5587420473668391e-21,1.1097495276717978e-14,-5.627841007350808e-22,0.0007831088904977245,1.593458529976856e-07,2.348306723819361e-11,6.116987064912897e-12,5.379112147659052e-23,1.8837243600084063e-15,-4.981344797808176e-23,0.0010664061738981305,3.1561928211780995e-07,5.016135206430254e-10,1.9575187005430568e-10,6.080323524848184e-20,1.0714937938128885e-13,-8.096753421269697e-21
133.51143067846607,1573.9154298115661,195,43,0.008822568873399987,-0.15941815247694405,1.6710266402883613,6.98123480319291,0.15652654867256638,-0.10055098242319424,0.9685497911999978,0.9685497911999978,-0.10055098242319424,-0.10055098242319424,-0.10055098242319424,98.45877539048337,0.9845877539048337,0.9845877539048337,1324.0892000000124,13.240892000000123,13.240892000000123,5424,3930.9199999999996,0.37978374527253433,0.0006859181206011285,5.17212036535895e-09,5.753498028162834e-11,7.106049307623115e-13,4.17682235074358e-24,2.6186906261526012e-18,1.788641203075736e-24,0.0007328065244406967,4.4308610570385784e-08,1.3914696349829478e-11,4.598685807756272e-13,1.01620761132001e-24,5.977298604134914e-17,-5.661823679108961e-25,0.0007321496639895915,7.827499620669171e-08,1.942388549461086e-12,1.0751804971566332e-12,1.5526251355040974e-24,7.94257902628289e-17,5.995072045245895e-26
